  67   11  351  183  277   95   47    6    2    1    0    0    0    0    0 
  63   13  301  217  283   89   61   14    2    1    0    0    0    0    0 
  41   11  340  207  289   90   60    5    2    1    0    0    0    0    0 
 134 6580 1545 4739  557  889   80   51    2    1    0    0    0    0    0 
   1  227   16    0    0    0    0    0    0    0    0    0    0    0    0 
   0 5425 1799 3122 1635 2644  581  683   65   29    4    0    0    0    0 
   2    1    1    3    1    3    0    0    1    0    1    0    0    0    0 
   0    4  145   65  191  104  105   80   25   30    3    1    1    0    0 
 769    1    4  245  108  175  112  100   36   19    6    1    1    1    1 
   2   12   23    6   10    9    8    8    3    2    1    1    1    0    0 

1413 1081  870  516  239   86   12    3    0    0    0    0    0    0    0 
  67   56   49   15   14    1    1    0    0    0    0    0    0    0    0 
  92   72   62   39    9    2    1    0    0    0    0    0    0    0    0 
  78   68   55   23    9    2    1    0    0    0    0    0    0    0    0 
  98   72   66   33   10    1    1    0    0    0    0    0    0    0    0 
 157  131   79   34    8    3    1    0    0    0    0    0    0    0    0 
  78   97   48   25   14    2    1    0    0    0    0    0    0    0    0 
  61   88   55   31    7    1    1    0    0    0    0    0    0    0    0 
  74   85   50   24   13    3    1    0    0    0    0    0    0    0    0 
  70   62   53   23   10    1    1    0    0    0    0    0    0    0    0 
  13   12    3    1    1    1    0    0    0    0    0    0    0    0    0 
   3    6    2    1    1    0    0    0    0    0    0    0    0    0    0 
   7    5    1    3    1    0    0    0    0    0    0    0    0    0    0 
   6    5    1    1    1    0    0    0    0    0    0    0    0    0    0 
   9    2    2    1    1    0    0    0    0    0    0    0    0    0    0 
  10   11    2    1    1    1    0    0    0    0    0    0    0    0    0 
  10    6    3    1    1    0    0    0    0    0    0    0    0    0    0 
  13    3    2    1    1    0    0    0    0    0    0    0    0    0    0 
   5    8    3    1    1    0    0    0    0    0    0    0    0    0    0 
  14    6    1    1    1    0    0    0    0    0    0    0    0    0    0 
  76   66   21    2    2    0    0    0    0    0    0    0    0    0    0 
  14    6    1    1    1    0    0    0    0    0    0    0    0    0    0 
  14    6    1    1    1    0    0    0    0    0    0    0    0    0    0 
  14    6    1    1    1    0    0    0    0    0    0    0    0    0    0 
  14    6    1    1    1    0    0    0    0    0    0    0    0    0    0 
  14    6    1    1    1    0    0    0    0    0    0    0    0    0    0 
  14    6    1    1    1    0    0    0    0    0    0    0    0    0    0 
  14    6    1    1    1    0    0    0    0    0    0    0    0    0    0 
  14    6    1    1    1    0    0    0    0    0    0    0    0    0    0 
  14    6    1    1    1    0    0    0    0    0    0    0    0    0    0 
  93   35   12    4    1    0    0    0    0    0    0    0    0    0    0 
 100   52   13    4    1    0    0    0    0    0    0    0    0    0    0 
 144   71   26    0    2    0    0    0    0    0    0    0    0    0    0 
 107   37   15    6    1    0    0    0    0    0    0    0    0    0    0 
  92   49   18    1    1    0    0    0    0    0    0    0    0    0    0 
  97   66   14    5    1    0    0    0    0    0    0    0    0    0    0 
  83   48   16    4    1    0    0    0    0    0    0    0    0    0    0 
  20    9    1    1    0    0    0    0    0    0    0    0    0    0    0 
  21    7    2    1    0    0    0    0    0    0    0    0    0    0    0 
  19    6    0    1    0    0    0    0    0    0    0    0    0    0    0 
  27    5    2    1    0    0    0    0    0    0    0    0    0    0    0 
  42    4    5    1    0    0    0    0    0    0    0    0    0    0    0 
  31    4    2    1    0    0    0    0    0    0    0    0    0    0    0 
  22    2    3    1    0    0    0    0    0    0    0    0    0    0    0 
  22    9    1    0    0    0    0    0    0    0    0    0    0    0    0 
  34    3    1    0    0    0    0    0    0    0    0    0    0    0    0 
  63   15    6    0    0    0    0    0    0    0    0    0    0    0    0 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1004  621  266   96   17    4    1    1    0    0    0    0    0    0    0 
   0    1    1    0    0    0    0    0    0    0    0    0    0    0    0 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
 886  528  208  142   59   27    6    1    1    0    0    0    0    0    0 
  20    7    3    3    2    1    1    0    0    0    0    0    0    0    0 

8320  486   41   19    9    1    0    0    0    0    0    0    0    0    0 
  77  148  166  190  223  172   89   47   18    1    1    1    1    0    0 
  92  180  240  174  281  180   84   46    7    1    0    0    0    0    0 
  97  152  249  182  261  173   69   33    4    1    0    0    0    0    0 
 117  149  266  183  268  137   52   25    5    1    0    0    0    0    0 
 194  284  665  223  266  146   60   29    1    3    0    0    0    0    0 
 111  185  317  162  289  151   64   33    4    1    0    0    0    0    0 
  90  174  273  194  312  152   67   41    1    1    0    0    0    0    0 
  90  185  315  165  289  149   81   28    1    1    0    0    0    0    0 
  73  140  232  132  270  136   52   37    5    1    0    0    0    0    0 
  27   89  334   57   83   73   18   20    1    0    0    0    0    0    0 
   9   25   59   19   97   80   34   15    1    0    0    0    0    0    0 
  11   50  138   42   92   55   25   22    1    0    0    0    0    0    0 
  18   21   53   27   62   62   24   20    3    0    0    0    0    0    0 
  17   32   63   38   76   52   23   18    1    0    0    0    0    0    0 
  18   48  166   30   74   49   29   18    2    0    0    0    0    0    0 
  22   23   46   28   77   27   26    7    1    0    0    0    0    0    0 
  15   20   44   51   92   50   19   11    1    0    0    0    0    0    0 
  11   23   47   18   50   55   18   12    1    0    0    0    0    0    0 
  13   28   38   27   55   45   14    8    1    0    0    0    0    0    0 
 124  233  390  298  480  338  370  201   80   45    4    0    0    0    0 
  13   28   38   27   55   45   14    8    1    0    0    0    0    0    0 
  13   28   38   27   55   45   14    8    1    0    0    0    0    0    0 
  13   28   38   27   55   45   14    8    1    0    0    0    0    0    0 
  13   28   38   27   55   45   14    8    1    0    0    0    0    0    0 
  13   28   38   27   55   45   14    8    1    0    0    0    0    0    0 
  13   28   38   27   55   45   14    8    1    0    0    0    0    0    0 
  13   28   38   27   55   45   14    8    1    0    0    0    0    0    0 
  13   28   38   27   55   45   14    8    1    0    0    0    0    0    0 
  13   28   38   27   55   45   14    8    1    0    0    0    0    0    0 
 116  172  341  220  380  234  283  145   57   22    1    0    0    0    0 
 139  172  239  211  338  232  195   83   35   15    2    0    0    0    0 
 281  388  440  170  263  199  198   70   24    3    1    0    0    0    0 
 149  189  228  165  226  141  153   54   11    7    1    0    0    0    0 
 119  178  217  160  167  115  105   52   15    3    1    0    0    0    0 
 192  245  205  155  147   80   80   29   16    8    1    0    0    0    0 
 139  195  170  158  138   95   50   27   14    5    1    0    0    0    0 
  52  165  318  307  459  331  386  205   99   45    8    4    1    0    0 
  99  303  291  279  233  177  125   48   22    6    5    1    0    0    0 
  73  233  208  228  145   82   62   38   12    0    1    1    0    0    0 
 166  289  186  160   95   56   32   17    5    1    1    0    0    0    0 
 232  729  245  197   99   64   22    9    6    1    1    0    0    0    0 
 124  343  189  244  106   66   19    7    3    4    1    0    0    0    0 
  86  288  211  242  105   83   16    6    1    1    1    0    0    0    0 
 122  299  222  198  106   77   13    3    1    1    2    0    0    0    0 
 125  267  241  239   75   73   17    3    3    2    1    0    0    0    0 
 384 5262 2053 3452 2035  889  473   26    4    1    1    0    0    0    0 
   1    5   42   28   76   43   30   16    0    1    1    1    0    0    0 
1245 2152 4434 2929 1977 1794  874  388  162   26    5    1    0    0    0 
   8    1    1    1    1    0    0    0    0    0    0    0    0    0    0 
 689   61    3    0    0    0    0    0    0    0    0    0    0    0    0 
 687   77   33  187   80  173  122  128   59   21    7    1    1    1    0 
  36    7    5   10    9    8    3    2    2    1    0    0    0    0    0 

3898  279   34    8    1    0    0    0    0    0    0    0    0    0    0 
  10  175   15    1    1    1    1    1    0    0    0    0    0    0    0 
   9  252   13    2    1    1    1    1    0    0    0    0    0    0    0 
   7  208   15    2    1    1    1    1    0    0    0    0    0    0    0 
   6  253   16    5    0    1    1    1    0    0    0    0    0    0    0 
  12  370   23    2    2    1    1    1    0    0    0    0    0    0    0 
   5  238   19    2    0    1    1    0    0    0    0    0    0    0    0 
   9  208   22    4    1    1    1    0    0    0    0    0    0    0    0 
   9  217   20    2    1    1    1    0    0    0    0    0    0    0    0 
   4  189   22    2    1    2    1    0    0    0    0    0    0    0    0 
   3   23    3    1    0    0    0    0    0    0    0    0    0    0    0 
   1   10    1    1    0    0    0    0    0    0    0    0    0    0    0 
   1   15    1    1    0    0    0    0    0    0    0    0    0    0    0 
   1   12    1    1    0    0    0    0    0    0    0    0    0    0    0 
   1   10    1    1    0    0    0    0    0    0    0    0    0    0    0 
   1   23    1    1    0    0    0    0    0    0    0    0    0    0    0 
   3   15    1    1    0    0    0    0    0    0    0    0    0    0    0 
   1   15    2    1    0    0    0    0    0    0    0    0    0    0    0 
   1   13    4    1    0    0    0    0    0    0    0    0    0    0    0 
   1   19    1    1    0    0    0    0    0    0    0    0    0    0    0 
   3   37   44   79    3    1    0    0    0    0    0    0    0    0    0 
   3   15    1    1    0    0    0    0    0    0    0    0    0    0    0 
   3   15    1    1    0    0    0    0    0    0    0    0    0    0    0 
   3   15    1    1    0    0    0    0    0    0    0    0    0    0    0 
   3   15    1    1    0    0    0    0    0    0    0    0    0    0    0 
   3   15    1    1    0    0    0    0    0    0    0    0    0    0    0 
   3   15    1    1    0    0    0    0    0    0    0    0    0    0    0 
   3   15    1    1    0    0    0    0    0    0    0    0    0    0    0 
   3   15    1    1    0    0    0    0    0    0    0    0    0    0    0 
   3   15    1    1    0    0    0    0    0    0    0    0    0    0    0 
   3   15    1    1    0    0    0    0    0    0    0    0    0    0    0 
   3   29   25   79    6    2    0    0    0    0    0    0    0    0    0 
   5   42   30   88    4    1    0    0    0    0    0    0    0    0    0 
   8   95   27  104   10    1    0    0    0    0    0    0    0    0    0 
   1   30   29   99    5    1    1    0    0    0    0    0    0    0    0 
   2   27   27   96    9    1    0    0    0    0    0    0    0    0    0 
   1   61   23   94    2    1    0    0    0    0    0    0    0    0    0 
   4   30   22   90    5    1    0    0    0    0    0    0    0    0    0 
   1    6    1    9    1   14    1    0    0    0    0    0    0    0    0 
   1    6    1    6    3   14    1    0    0    0    0    0    0    0    0 
   1    2    1    8    3   12    1    0    0    0    0    0    0    0    0 
   1    9    3   11    4    6    1    0    0    0    0    0    0    0    0 
   1   26    3    8    3   11    1    0    0    0    0    0    0    0    0 
   2    6    2   13    3   12    1    0    0    0    0    0    0    0    0 
   1    7    1    9    1    8    1    0    0    0    0    0    0    0    0 
   1    8    1    7    4   11    1    0    0    0    0    0    0    0    0 
   1    4    3   14    4   12    1    0    0    0    0    0    0    0    0 
   1   28    3   12   17    9   14    1    0    0    0    0    0    0    0 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
   0   57 1452  160  314   20    4    1    1    0    0    0    0    0    0 
   2    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
1109  503  164   52   23    6    1    1    0    0    0    0    0    0    0 
  24    7    1    1    4    1    1    0    0    0    0    0    0    0    0 
