   0 6457 7374  891 1363  925   37    9    1    0    0    0    0    0    0
3024  743  145   90  212   17    8    1    0    0    0    0    0    0    0
1321  648  148  103  225   24    4    1    0    0    0    0    0    0    0
 820  615  134   71  192   16    6    1    0    0    0    0    0    0    0
 459  661  100   88  194   17    6    1    0    0    0    0    0    0    0 
 604  984  146  137  290   27    3    4    0    0    0    0    0    0    0 
 384  501  105   93  195   17    4    1    0    0    0    0    0    0    0 
 303  553  103   78  177   14    3    1    0    0    0    0    0    0    0 
 278  598   99  107  190   10    4    1    0    0    0    0    0    0    0 
 248  525   96   98  210   17    3    1    0    0    0    0    0    0    0 
 595   84   19   71    4    1    1    0    0    0    0    0    0    0    0
 156   32    8   41    3    1    1    0    0    0    0    0    0    0    0 
 217   32   10   44    3    3    1    0    0    0    0    0    0    0    0 
 158   18    7   40    4    1    1    0    0    0    0    0    0    0    0 
 157   27    6   35    2    1    1    0    0    0    0    0    0    0    0 
 337   56    5   40    6    1    1    0    0    0    0    0    0    0    0 
 127   11    5   52    2    1    1    0    0    0    0    0    0    0    0 
 169   19    9   59    6    1    1    0    0    0    0    0    0    0    0
 136   17    8   31    8    2    1    0    0    0    0    0    0    0    0 
 126    8   10   27    4    1    1    0    0    0    0    0    0    0    0 
2361  270   90  519   47   11    1    1    0    0    0    0    0    0    0
1331  146   75  419   39   11    2    1    0    0    0    0    0    0    0
1189  140   78  416   55   20    1    1    0    0    0    0    0    0    0 
1305  137  132  652   80   16    1    1    0    0    0    0    0    0    0
 813  108   55  392   39   12    2    2    0    0    0    0    0    0    0 
 684   79   62  322   44    8    1    1    0    0    0    0    0    0    0 
 688   73   50  290   34   14    1    1    0    0    0    0    0    0    0 
 422   35   72  320   58   14    2    1    0    0    0    0    0    0    0 
  12 5782  225  397   27    1    0    0    0    0    0    0    0    0    0 
   0  697   21    1    1    0    0    0    0    0    0    0    0    0    0 
   0    1    4  212  510  290   67   33    7    1    1    0    0    0    0
   0    2  884 1935  802  256  247   43    3    1    1    0    0    0    0 
   3   15   89  200   94   26    8    2    2    1    1    0    0    0    0 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
   0    4 2635  673  173   47   22    2    1    1    0    0    0    0    0 
   0    3 2166  588  120   58   48    1    1    1    0    0    0    0    0 
   0    0    2   89  158   76   19   14    5    1    1    0    0    0    0 
   0    1 2842 2237  491  377  104   28   14    1    1    0    0    0    0
1668   39  832 1549  896  369  122   42    4    1    1    1    1    1    1
  88   51  221  174   51   17    7    2    1    1    1    0    0    0    0 

1778  854  239   53   12    1    0    0    0    0    0    0    0    0    0
  65   48   12    6    1    0    0    0    0    0    0    0    0    0    0 
  81   56   12    2    1    0    0    0    0    0    0    0    0    0    0 
  90   49   14    2    1    0    0    0    0    0    0    0    0    0    0
  82   57   13    4    1    0    0    0    0    0    0    0    0    0    0
 161   86   33    7    1    0    0    0    0    0    0    0    0    0    0 
  93   50   25    5    1    0    0    0    0    0    0    0    0    0    0 
  82   56   10    2    1    0    0    0    0    0    0    0    0    0    0
 121   77   23    3    1    0    0    0    0    0    0    0    0    0    0 
  93   70   21    4    1    0    0    0    0    0    0    0    0    0    0 
  10    9    2    1    0    0    0    0    0    0    0    0    0    0    0 
  10    5    2    1    0    0    0    0    0    0    0    0    0    0    0 
   6    2    2    1    0    0    0    0    0    0    0    0    0    0    0 
   6    4    1    1    0    0    0    0    0    0    0    0    0    0    0 
   6    7    1    1    0    0    0    0    0    0    0    0    0    0    0
   9    5    1    1    0    0    0    0    0    0    0    0    0    0    0
   7    2    1    1    0    0    0    0    0    0    0    0    0    0    0 
   8    1    1    1    0    0    0    0    0    0    0    0    0    0    0 
   6    2    1    1    0    0    0    0    0    0    0    0    0    0    0 
  14    2    1    1    0    0    0    0    0    0    0    0    0    0    0 
  84   26    6    1    0    0    0    0    0    0    0    0    0    0    0 
  58   23    4    1    0    0    0    0    0    0    0    0    0    0    0 
  75   17    9    1    0    0    0    0    0    0    0    0    0    0    0
 113   52    6    1    0    0    0    0    0    0    0    0    0    0    0
  74   22    4    1    0    0    0    0    0    0    0    0    0    0    0
  81   23    7    1    0    0    0    0    0    0    0    0    0    0    0 
