   0 3048 1376 3406 1354 1002  370   68   22    2    1    1    0    0    0 
 197   76  203   88   81   42    9   16    6    3    2    0    0    0    0 
  79   38  319  113  129   60   26   31   12    4    1    0    0    0    0 
  38   27  227   84   86   43   21   15   10    1    1    0    0    0    0 
  15   20  255  102  109   58   14   22    8    3    1    0    0    0    0 
  22   52  578  221  208  112   40   60   29    6    1    0    0    0    0 
  26   35  238  112  104   76   19   24   11    6    3    0    0    0    0 
  37   34  245   84   95   41   12   20    9    1    3    0    0    0    0 
  21   34  256  124  120   56   23   27   13    6    3    0    0    0    0 
  36   30  254   97   75   39   12   14    6    8    3    0    0    0    0 
 130   47   90   39   15   14    5    8    1    0    0    0    0    0    0 
  52   15   17    5    4    7    4    1    1    0    0    0    0    0    0 
  80   25   28   10    3   10    3    1    3    0    0    0    0    0    0 
  77   20   10    7    5    8    1    4    1    0    0    0    0    0    0 
  71   29   20    7    2    8    1    1    1    0    0    0    0    0    0 
 148   60   42    7    2    6    2    5    1    0    0    0    0    0    0 
  61   22   15    8    3   12    4    3    2    0    0    0    0    0    0 
  60   18   21    5    4    4    2    3    1    0    0    0    0    0    0 
  94   32   14    5    1    6    3    1    1    0    0    0    0    0    0 
  51   18   18    4    2    4    1    2    1    0    0    0    0    0    0 
 815  286  271  124   42   89   38   25    9    1    0    0    0    0    0 
 769  269  231  102   45   79   25   17    5    2    0    0    0    0    0 
 579  268  203  105   32   93   33   28    7    1    0    0    0    0    0 
 530  214  313  182   70  156   73   39   16    1    0    0    0    0    0 
 422  160  167  101   40   94   43   26   11    1    0    0    0    0    0 
 354  131  144   99   35   93   38   20    9    1    0    0    0    0    0 
 269  119  171  115   41  102   35   19   14    2    0    0    0    0    0 
 209  120  155  123   49  100   35   17    4    1    0    0    0    0    0 
1340  462   48   27    5    1    0    0    0    0    0    0    0    0    0 
 599  194   33   14    4    1    0    0    0    0    0    0    0    0    0 
 317  104   26   15    2    1    0    0    0    0    0    0    0    0    0 
 150   62   23   19    1    1    0    0    0    0    0    0    0    0    0 
 111   51   18   17   12    1    0    0    0    0    0    0    0    0    0 
 107   26   23   11    3    1    0    0    0    0    0    0    0    0    0 
  62   20   13   17    1    1    0    0    0    0    0    0    0    0    0 
  59   19   18    7    3    1    0    0    0    0    0    0    0    0    0 
  42   20   15    4    1    1    0    0    0    0    0    0    0    0    0 
   6  376  126    9    1    1    0    0    0    0    0    0    0    0    0 
   0    0    0   20  223  153  490  175  146   65   16    3    1    0    0 
   0 4204 1966 1282 1366  489  556  231   80   27    4    1    0    0    0 
 111   22   41   26   49   45   12   19    5    7    2    0    0    0    0 
 202   74    0    0    0    0    0    0    0    0    0    0    0    0    0 
   0    0   15   54   46   52   29   17   12    2    2    1    0    0    0 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
2588    1 1366 1140 1203  659  330  178   60   29   16    4    1    1    1 
  21   46   35   68   48   28   16    3    5    1    2    0    0    0    0 

  96   26    6    2    0    0    0    0    0    0    0    0    0    0    0 
   8    7    7    4    1    1    0    0    0    0    0    0    0    0    0 
  26   20   11    3    2    1    0    0    0    0    0    0    0    0    0 
  17   18    8    2    2    1    0    0    0    0    0    0    0    0    0 
  19   15   12    6    3    1    0    0    0    0    0    0    0    0    0 
  34   52   20    2    5    1    0    0    0    0    0    0    0    0    0 
  15   20    8    3    1    1    0    0    0    0    0    0    0    0    0 
  14   17    7    7    2    1    0    0    0    0    0    0    0    0    0 
  13   13   14    8    3    1    0    0    0    0    0    0    0    0    0 
  14   15   13    2    2    1    0    0    0    0    0    0    0    0    0 
   1    3    3    1    0    0    0    0    0    0    0    0    0    0    0 
   1    1    1    1    0    0    0    0    0    0    0    0    0    0    0 
   1    1    1    1    0    0    0    0    0    0    0    0    0    0    0 
   2    1    1    1    0    0    0    0    0    0    0    0    0    0    0 
   1    1    1    1    0    0    0    0    0    0    0    0    0    0    0 
   5    2    1    1    0    0    0    0    0    0    0    0    0    0    0 
   2    1    1    1    0    0    0    0    0    0    0    0    0    0    0 
   1    1    1    1    0    0    0    0    0    0    0    0    0    0    0 
   2    1    1    1    0    0    0    0    0    0    0    0    0    0    0 
   1    1    1    1    0    0    0    0    0    0    0    0    0    0    0 
  10    4    3    1    1    0    0    0    0    0    0    0    0    0    0 
   9    9    6    1    1    0    0    0    0    0    0    0    0    0    0 
  23   13    3    1    1    0    0    0    0    0    0    0    0    0    0 
  33   15    6    1    1    0    0    0    0    0    0    0    0    0    0 
  18    9    6    1    1    0    0    0    0    0    0    0    0    0    0 
  24    4    4    1    1    0    0    0    0    0    0    0    0    0    0 
  18   10    1    1    1    0    0    0    0    0    0    0    0    0    0 
