  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
  0   1   0   0   0   0   0   0   0   0   0   0   0   0   0 
  0   1  10   0   0   0   0   0   0   0   0   0   0   0   0 
  0   1  10  31   0   0   0   0   0   0   0   0   0   0   0 
  0   1  28 105  34   0   0   0   0   0   0   0   0   0   0 
  0   0  12 359  60  40   0   0   0   0   0   0   0   0   0 
  0   0   3 692 131  78  20   0   0   0   0   0   0   0   0 
  0   0   2 600 162 157  37  14   0   0   0   0   0   0   0 
  0   0   1 333 170 296  59  32   7   0   0   0   0   0   0 
  0   0   1 171 154 451 140  63  12   8   0   0   0   0   0 
  0   0   0  57 100 495 141  99  35  22   7   0   0   0   0 
  0   0   0   5  45 444 212 192  58  25  12   1   0   0   0 
  0   0   0   4  37 331 259 250 128  49  20   3   1   0   0 
  0   0   0   1  18 180 247 281 179  77  30  12   1   0   0 
  0   0   0   0   8 108 291 283 222  91  51   8   7   1   0 
  0   0   0   0   1  48 191 249 286 111  65  17   8   2   1 
  0   0   0   0   1  18 142 188 244 113 104  16  10   2   1 
  0   0   0   0   0   6  64 113 254 118 138  32  10   4   1 
  0   0   0   0   0   3  24 103 192 112 153  46  15   6   1 
  0   0   0   0   0   1  17  53 128  64 188  46  31   5   3 
  0   0   0   0   0   0   6  27  72  63 160  30  30   5   1 
  0   0   0   0   0   0   1  17  37  40 110  33  52   8   2 
  0   0   0   0   0   0   1   4  23  29  99  24  36  12   2 
  0   0   0   0   0   0   0   3  13  16  65  21  39   8   2 
  0   0   0   0   0   0   0   1   8   5  17  15  32   5   5 
  0   0   0   0   0   0   0   1   4   2  11   7  21   7   2 
  0   0   0   0   0   0   0   0   1   3   8   6  19   4   5 
  0   0   0   0   0   0   0   0   0   1   3   2   8   2   5 
  0   0   0   0   0   0   0   0   0   1   3   1   6   1   4 
  0   0   0   0   0   0   0   0   0   0   1   2   6   2   4 
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
  0 548 280 684 2173 2082 1841 1635 1409 1095 989 850 642 456 324 210  94  53  23   7 
  0 227  72 163 363 502 413 406 313 281 217 186 165 112  75  44  24  11  16   5 
  0 362 141 195 292 390 283 273 286 275 231 158 117  77  37  28  15   9   1   3 
  0 848 256 386 811 1024 733 573 689 740 551 421 277 196 120  62  38  26  10   2 
  0 1423 278 388 812 1210 838 636 780 854 792 575 445 287 209 148  77  38  11  10 
  0 1630 363 286 635 914 640 454 458 567 509 370 258 185 117  91  58  25  20  10 
  0 1879 339 233 551 712 470 284 293 276 251 190 135  57  52  24  11  12   6   9 
  0 1608 284 187 413 483 393 243 202 186 122  52  39  17  19   6   1   3   1   2 
  0 1571 274 147 310 413 255 176 142 152 111  52  31  14   5   7   1   1   0   0 
  0 1482 282 111 249 337 249 184 166 162 110  59  29  20   4   2   4   0   0   0 
  0 1450 244  83 203 239 203 137 157 168 100  53  18  13   7   5   0   0   0   0 
  0 1116 240  62 108 179 128 125 145 177  89  51  23  11   9   1   0   0   0   0 
  0 772 146  34  75 120 117  84 108 118  78  47  14   7   7   2   0   0   0   0 
  0 494 136  17  45  66  70  79  86  80  69  36  19   7   8   2   1   0   0   0 
  0 273  76   8  26  31  32  37  52  63  50  31   8   8   4   2   1   0   0   0 
  0 153  45   4  10  12  14  13  31  29  18  14   7   6   1   1   0   0   0   0 
  0  84  20   2   4   7   4   4  19  17  12   8   6   4   1   0   0   0   0   0 
  0  29   7   3   1   3   3   5  10  10   8  10   4   2   1   0   0   0   0   0 
  0  26  11   2   3   2   2   1   2   3   4   3   1   1   0   0   0   0   0   0 
  0 510 298 403 1117 1703 1908 2077 1574 1246 1148 938 694 461 328 147  81  35  15  17 
  0 4602 1018 889 1923 2651 1550 726 340 300 243 188 125  63  46  18   7   5   4   1 
