 299    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    4   10    1    1    0    0    0    0    1    3    1 
 220    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    3   12    1    1    0    0    0    0    1    1    1 
 224    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2    1   14    1    1    0    0    0    0    1    1    1 
 433    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    4    5   14    1    1    0    0    0    0    1    4    1 
 194    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2    1    7    1    1    0    0    0    0    1    3    1 
 251    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    1   11    1    1    0    0    0    0    1    5    1 
 195    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    1    9    1    1    0    0    0    0    1    4    1 
 176    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    1   11    1    1    0    0    0    0    1    3    1 
1486  249  190  189  155  367  189  163  160  184    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1   32    1    6    0    0    0    0    1   38    3 
 607  141  201  127  147  268  147  148  138  142    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    2   19    1    1    0    0    0    0    1   18    3 
 545  144  171  143  159  208  125  145  162  147    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1   30    1    3    0    0    0    0    1   17    1 
1087  157  131   90  128  188  148  113  180   92    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1  121    1    5    0    0    0    0    2   40    7 
 358   84  109  178  159  154   89   84  157  100    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1   33    1    2    0    0    0    0    1   15    1 
 257   86  104  149  120  189   85  109   75   92    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1   23    2    1    0    0    0    0    1   17    1 
 373   95  104   76  118  111   77  106   89   71    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1   24    1    1    0    0    0    0    1    8    3 
 167   74   75   85   89  136   71   76  117  149    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1   36    1    2    0    0    0    0    1   17    1 
1268    8   10    8    4    8   10    7    6    5   17    7   10    6    7    4    4   10    5    9   79   80   70  111   48   58   51   42    0   20    0    0    6    0 2381 1922    0    3  143   81
 143   77   74   51   32   64   45   32   37   37    1    1    1    1    1    1    1    1    1    1    2    1    1    2    1    1    1    1    0    0    0    0    0    0   63   49    0    1    5    2
   0    1    1    1    1    1    1    1    1    1   10    1    1    1    1    1    1    1    1    1   10   10   10   10   10   10   10   10    0    0    0    0   39    0    0    0    0 1335  760   17
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    1    0    0    0    1    1    1    1
   4    1    5    1    2    2    1    1    3    5    0    0    0    0    0    0    0    0    0    0    2    1    6    2    1    1    1    1    0    0    0  109    1    0    0    0    0   12  285    2
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   0   43   47   31   35   53   36   35   39   29   48   31   32   27   23   31   31   40   23   24  342  281  273  451  243  248  234  249    0    0  300  873    4    0    0    0    0    0   95   28
   0   24   28   21   30   33   22   18   21   33   37   19   25   20   18   24   27   26   24   13  267  193  238  342  215  159  150  179    0    0    0 1435    0    0    0    0    0    0   52   20
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    0    0    0    1    1    1
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    3  360    0    0    0    0    0 4389   34
 235  149   48   34   41   84   39   37   42   47   89   34   33   21   29   56   14   20   17   11  272  161  148  170  125  102   91   75   10    1   58  397   26    1   36   49    2  380 13973  16
  48   13    2    5    2    7    1    4    3    1    3    4    1    2    3    3    2    2    2    4   27   20   19   25   18    9   10   13    1    1    6  100   22    1   19   18    5   64   70   81

  $     1    2    3    4    5    6    7    8    9   10	11   12   13   14   15   16   17   18   19   20   30   40   50   60   70   80   90   100 1000    c  NUM    -   no  and    +   ex  only  ??  XXX
