   0  500 3577 3568 2397  862  246   48    5    2    0    0    0    0    0 
   0   14  117  117  179   56   17    4    1    1    0    0    0    0    0 
2951  772  431  259  102   45    6    4    1    1    0    0    0    0    0 
1459  475  344  265   99   58    7    4    1    1    0    0    0    0    0 
1587 1079 1285  615  309   94   28    7    1    1    0    0    0    0    0 
 738  487  574  371  154   51    9    2    1    1    0    0    0    0    0 
 644  299  334  292  101   47   10    2    1    1    0    0    0    0    0 
 432  296  349  332  169   79   22    4    3    1    0    0    0    0    0 
 450  275  357  377  192   91   20    5    2    1    0    0    0    0    0 
 290  244  357  361  141   69   17    4    1    1    0    0    0    0    0
  91  230  504  422  297   87   27    8    1    1    0    0    0    0    0 
  27   31   78   45   55   20    2    1    1    0    0    0    0    0    0 
  33   45   89   77   57   15    4    1    1    0    0    0    0    0    0 
  16   48   84   63   43   10    2    2    1    0    0    0    0    0    0 
  19   51   71   67   47   11    2    1    1    0    0    0    0    0    0 
  17  234  187  123   55   14    6    1    1    0    0    0    0    0    0
  12   53  126   72   42   16    5    2    2    0    0    0    0    0    0 
 100  846 1287 1099  444  146   41    9    1    1    0    0    0    0    0
 124  327  598  204  103   33   12    1    1    0    0    0    0    0    0 
 221  273  572  235  112   23   10    1    1    0    0    0    0    0    0 
 223  370  682  230  131   49    9    4    1    0    0    0    0    0    0
 470  557  931  358  220   46   20    5    1    0    0    0    0    0    0 
2862 7161 2381 1232  144    9    1    0    0    0    0    0    0    0    0
1834 1967  308   23    1    0    0    0    0    0    0    0    0    0    0 
   0    0    0    5   64  102   94   41   16    5    1    0    0    0    0 
   0    0    0   10  137  300  284  124   52   13    4    1    0    0    0
   0   34  342  486  434  213   71   13    2    0    0    0    0    0    0
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   0    1    1    1    3    1    1    1    1    0    0    0    0    0    0 
   0   63  110  377  382  282   99   26    5    2    0    0    0    0    0 
   1    0   19  228  469  439  182   70   16    4    4    1    0    0    0 
   2    1   21  136   78   34   20    6    1    1    0    0    0    0    0 
   0    0    1    1    1    1    0    0    0    0    0    0    0    0    0 
2129    2   90  441  602  497  278  122   45    5    3    2    1    1    1 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 
