  0 193 296 146 184  51  15   8   0   0   0   0   0   0   0
1340 214 72 147  31  30   4   1   1   1   1   0   0   0   0
638 114  86 132  37  23   2   1   1   1   1   0   0   0   0
340 112  65 140  33  14  10   1   1   1   1   0   0   0   0
245 102  75 143  37  28   3   1   1   1   1   0   0   0   0
231 284 117 181  46  35   4   2   2   1   1   0   0   0   0
131  75  75 145  38  28   5   2   1   1   1   0   0   0   0
110  85  56 125  41  29   2   2   1   1   1   0   0   0   0
 96  99  56 127  37  20   7   1   1   1   1   0   0   0   0
 56 108  50 135  30  28   8   2   1   1   1   0   0   0   0
  5   1  30  11   1   1   1   0   0   0   0   0   0   0   0
 17   3  16   2   5   1   1   0   0   0   0   0   0   0   0
 21   2  23  12   3   1   2   0   0   0   0   0   0   0   0
 14   1  29   4   7   2   1   0   0   0   0   0   0   0   0
  6   1  22   5   8   1   1   0   0   0   0   0   0   0   0
100  14  20   6   2   1   1   0   0   0   0   0   0   0   0
 27   5  19   3   3   1   1   0   0   0   0   0   0   0   0
 23   1  12   4   3   1   1   0   0   0   0   0   0   0   0
 22   2  14   2   3   1   1   0   0   0   0   0   0   0   0
 32   2  15   4   0   1   1   0   0   0   0   0   0   0   0
238  25 245  48  29   8   2   1   0   0   0   0   0   0   0
226  21 204  48  33   6   1   1   1   0   0   0   0   0   0
177  13 168  39  38   1   1   1   1   1   0   0   0   0   0
315  41 292  90  28   8   3   1   1   0   0   0   0   0   0
 99  10 186  37  30   8   1   1   1   0   0   0   0   0   0
165  17 154  46  40   6   2   1   1   0   0   0   0   0   0
117  18 148  33  33   9   2   1   1   0   0   0   0   0   0
 85  10 140  40  28   5   1   1   1   0   0   0   0   0   0
  0 2756 290 337 30   1   0   0   0   0   0   0   0   0   0
  0 464  30   1   1   0   0   0   0   0   0   0   0   0   0
  0   1   1  15  39  34  26   9   6   2   1   0   0   0   0
  0  60 621 1264 1055 1183 446 209 32 7   1   0   0   0   0
 40  43  51 118 146  85  80  34  10   1   0   0   0   0   0
  5   5   5   5   5   5   1   1   0   0   0   0   0   0   0
  0 229 740 439 576 174  70   9   4   1   0   0   0   0   0
  0 166 630 405 516 216 124  18   4   1   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   1   1   1   1   1   1   1   1   0   0   0   0
428  30 113 163 275 271 325 164  74  17   3   1   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0

  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0

 57 167 426 204  31   7   1   0   0   0   0   0   0   0   0
  4  59 238 293 360 428 251 149  45  10   1   1   0   0   0
  5  48 193 183 182 225 114  61  16   4   2   1   0   0   0
  5  35 191 128 108 139  80  19   7   2   1   1   0   0   0
  8  38 187 108  81 124  62  17   8   1   1   1   0   0   0
 26  79 314 219  87 103  52  18   4   1   1   1   0   0   0
  1  33 183 108  58  78  25  10   3   1   1   1   0   0   0
 11  42 159  91  44  63  28  11   1   1   1   1   0   0   0
  7  31 165  86  50  68  24  10   1   1   1   1   0   0   0
  8  45 183  78  38  35  26   3   1   1   1   1   0   0   0
  3   4  25  12   2   1   1   1   1   0   0   0   0   0   0
  2   3  19   5   5   6   4   1   1   0   0   0   0   0   0
  1   6  25  15   2   8   5   1   1   0   0   0   0   0   0
  1  11  25   8   3   6   3   1   1   0   0   0   0   0   0
  1   3  17  13   6   2   1   1   1   0   0   0   0   0   0
  7  20  55  40  16   3   1   1   1   0   0   0   0   0   0
  1   2  27  14   5   7   2   1   1   0   0   0   0   0   0
  1   3  18  11   6   4   1   1   1   0   0   0   0   0   0
  1   7  21   7   5   3   1   1   1   0   0   0   0   0   0
  1   4  29  14   3   2   1   1   1   0   0   0   0   0   0
  5  31 122 270 125  29   6   3   4   0   0   0   0   0   0
 11  27  92 257 118  23   9   1   1   0   0   0   0   0   0
  2  14  98 212  87  18   5   1   2   0   0   0   0   0   0
 18  61 239 285 134  34   4   3   1   0   0   0   0   0   0
  1  16  76 179  82  15   2   1   1   0   0   0   0   0   0
  1  16  80 209  95  23   5   1   1   0   0   0   0   0   0
  3  14  70 171  87  13   1   1   1   0   0   0   0   0   0
  1   7  46 159  77  14   3   2   1   0   0   0   0   0   0
 49 128 475 833 1214 560 131 22   3   1   1   0   0   0   0
  2   2  31  27  67 116 170  66  13   2   0   0   0   0   0
 93  37   4   0   0   0   0   0   0   0   0   0   0   0   0
3408 1318 145 5   1   1   0   0   0   0   0   0   0   0   0
345 148  25  39  19  11  11   6   2   1   0   0   0   0   0
  1   5   5   5   5   5   5   1   0   0   0   0   0   0   0
  9 1448 579 126 56  12   7   3   1   1   0   0   0   0   0
  6 1296 536 120 68  41   9   2   1   1   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  1   1   1   0   0   0   0   0   0   0   0   0   0   0   0
1249 116 43  68 124  85 100  52  20   6   1   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0

  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
