   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0   31    0    0    0    0    4  108    1 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  420    0 1889    0    0    0    0   43 3984  101 
   7   47   37   34   32   61   26   27   34   35    1    2    1    1    1    2    2    1    1    1    7    9    7    9    6    3    3    3   28    0    0  447    0    0   15    5    0    0  217    1 
   5    0    3    3    3    3    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    7 1182    4    0    0    0    0    0   40    9 
   0   15   16   16   14   17    4    9   13   12    9    7    9    7    6   10    3    7   16    7   51   49   45   96   38   46   39   38    2    0    0 8709   83  479    1    5    0    0   60   16 
   1   11   11    8   11   11   13   11    8   13   22    5   13   13    9    7    3    3    8   15   89   69   72  107   70   63   58   57    0    0    0 10917  34  749    5    9    0    0   79   31 
   0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    1    0    1    0    0    0    0    0    0    0   19    2    2    0    0    0    0    5    0 
   1    3    0    0    0    0    0    0    0    0    0    0    0    0    0    3    0    0    0    0    6    0    0    0    0    0    0    1    0    0    0    6   19    0    1    0    0    0   31    1 
   8  778  268  186  146  164  105   80   88   70  154   70   81   57   57  147   63   61   81   40  560  387  230  305  157  144  116   82    9    1    0  220   20    8   17   23    0    4 1154    3 
   4    5    3    2    7    4    2    2    2    3    1    1    1    1    1    2    1    1    1    1    6   11    2    9    2    5    4    7    4    1    0  145   15    7   12   14    1    1   34   11 

   0    1    2    3    4    5    6    7    8    9   10   11   12   13   14   15   16   17   18   19   20   30   40   50   60   70   80   90  100  1000   c  NUM    -   no  and    + even  only   ?  XXX
