  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
  0   3   0   0   0   2   0   0   0   0   0   0   0   0   0 
  0   7  10   0   0   0   0   0   0   0   0   0   0   0   0 
  0   5  73  40   2   1   0   0   0   0   0   0   0   0   0 
  0   4 149  88  65   2   0   0   0   0   0   0   0   0   0 
  0   0 143 175 144  83   1   0   0   0   0   0   0   0   0 
  0   0 121 151 305 190  99   4   1   0   0   0   0   0   0 
  0   0  42  79 297 281 221 119   3   1   0   0   0   0   0 
  0   0   3  28 215 256 263 178  84   1   1   0   0   0   0 
  0   0   3   8 113 192 284 221 129  68   1   1   0   0   0 
  0   0   0   2  71 122 216 229 149  85  41   1   0   0   0 
  0   0   0   0  30  82 164 198 169 112  51  21   0   0   0 
  0   0   0   0   6  44 104 177 123 116  75  27  16   0   0 
  0   0   0   0   8  22  80 119 111 136  79  45  24   2   1 
  0   0   0   0   1   9  37 104 118 107  84  56  24   8   1 
  0   0   0   0   0   4  23  78  59  83  96  50  28  15   2 
  0   0   0   0   0   3  14  36  63  91  67  55  37  17   9 
  0   0   0   0   0   0   5  26  46  73  69  46  27  23  14 
  0   0   0   0   0   0   0  12  30  63  62  54  37  18  12 
  0   0   0   0   0   0   1   7   9  48  39  48  34  19  15 
  0   0   0   0   0   0   1   3   6  20  32  41  22  26  16 
  0   0   0   0   0   0   0   1   4  12  24  28  26  18   8 
  0   0   0   0   0   0   0   1   2  10  14  28  19  16  12 
  0   0   0   0   0   0   0   0   1   3  10  23  14   9  16 
  0   0   0   0   0   0   0   0   0   2   3  11   4   8   7 
  0   0   0   0   0   0   0   0   0   0   1   8   6   7   8 
  0   0   0   0   0   0   0   0   0   0   0   4   1   2   4 
  0   0   0   0   0   0   0   0   0   0   0   1   1   3   4 
  0   0   0   0   0   0   0   0   0   0   0   0   1   3   5 
  0   0   0   0   0   0   0   0   0   0   0   0   0   1   3 
  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 
  0 2816 1412 1117 1588 1631 1540 1409 1079 926 791 641 524 379 218 129  73  31  16  25 
  0 1289 609 431 476 511 463 445 366 314 232 229 169 126 101  51  24  16   7   4 
  0 782 347 231 198 235 241 133 110  81  57  68  27  22  26  18   4   4   4   5 
  0 645 246 142 202 535 549 304 160  77  76  63  37  19  12   8   3   3   0   4 
  0 1353 436 250 231 647 686 442 222 135  97  90  48  36  19   8  11   1   3   1 
  0 1791 590 216 254 571 621 432 212 128  91  68  63  26  21  16   4   2   3   1 
  0 1572 526 161 198 461 509 342 166 117  86  66  46  29  14   6   4   2   1   3 
  0 1143 370  80 113 288 356 254 123  78  63  49  30  18   6  11   3   1   2   1 
  0 900 290  67  82 249 311 232  86  67  57  37  26   6   6   3   2   1   0   0 
  0 839 289  57  53 199 239 165  90  56  42  47  17   5   1   1   0   0   0   0 
  0 765 229  53  53 186 198 155  91  47  37  36  16  13   5   1   2   0   0   0 
  0 583 177  55  39 130 178 129  60  28  25  27  12  12   4   1   0   0   0   0 
  0 422 143  31  23  99 130  92  48  30  29  24  10   7   2   2   0   0   0   0 
  0 249  93  19  19  56  82  65  43  29  17  12   7   4   3   1   0   0   0   0 
  0 169  46  16   8  29  45  38  16  11  12   6   5   6   0   0   0   0   0   0 
  0  93  35  11   1  23  22  28   7   5   3   3   4   2   0   0   0   0   0   0 
  0  47  13   4   1   6   7  13   6   3   1   1   2   1   0   0   0   0   0   0 
  0  21  14   2   1   4   5   1   2   1   0   1   1   1   0   0   0   0   0   0 
  0  24  14   5   2   2   4   1   4   2   2   1   1   0   0   0   0   0   0   0 
  0 1917 689 293 366 578 813 1062 891 822 820 727 608 491 326 175 122  51  25  24 
  0 3237 905 177 349 1106 1432 1094 676 436 314 319 235 185 136  78  51  21  12  18 
  0 2340 888 451 826 1226 1274 1014 604 451 336 248 222 158  88  55  29  17   5   5 
  0 2290 857 434 583 1405 1470 1047 547 312 202 186 130  87  52  39  11   9   4   1 
  0 2827 1162 592 607 812 770 577 335 218 176 128  77  61  22  19  12   5   3   7 
  0 2220 986 489 456 642 658 435 303 253 202 172 125  85  45  24  11   5   1   8 
  0 1986 836 438 313 303 306 258 201 256 224 198 118  81  43  24   7   2   4   5 
  0 1432 658 369 264 231 210 174 159 129 139 117  91  48  33  23   5   1   3   5 
  0 1024 507 240 191 158 126 113 103 113 123 117  71  39  29  15   8   2   1   4 
  0 724 281 206 121 101  71  71  59  67  81  75  45  23  15   5   2   1   1   3 
  0 405 223 132  88  53  31  37  28  40  47  54  29  18  12   3   3   0   1   0 
  0 241 130  72  47  37  25  20  12  17  18  17   6   5   3   1   0   0   1   0 
  0 133  68  37  26  13   6   8   7   8   8   6   5   4   3   0   0   0   0   0 
  0  66  22  19   7   9   2   1   3   1   2   0   2   1   2   0   0   0   0   0 
  0  25  17   7   5   2   1   0   0   0   0   0   0   0   0   0   0   0   0   0 
  0 3097 1738 990 693 892 943 661 413 346 321 269 164 110  69  36  17   6   7  15 
  0 3186 1288 815 750 959 941 751 491 372 319 304 235 152 100  61  28  11   5  12 
  0 3604 1402 685 584 852 785 656 436 331 251 235 175 114  62  33  23   8   2   7 
  0 2349 895 422 548 972 1074 895 616 478 383 331 252 201 123  64  38  11   4   8 
  0 2276 819 313 509 891 912 764 443 381 320 275 198 138  89  45  23  11   6   5 
  0 1821 638 250 360 727 837 678 426 334 297 234 193 148  82  50  19  14   8   4 
  0 1301 428 184 315 546 656 564 374 287 269 232 166 110  80  37  28  13   5   8 
  0 1230 346 101 203 347 406 307 253 222 166 172 102 100  59  42  22   7   5   1 
  0 728 245  92 136 234 285 263 192 182 145 130 131  77  63  30  22  10   8  11 
  0 596 187  49  73 107 163 181 112 104  99  77  64  64  33  19  15   5   1   3 
  0 331 112  24  39  70  87 102  94  48  74  62  41  40  26  21  13  10   5   5 
  0 180  67  19  18  45  60  42  53  21  35  25  25  18  15  11   9   6   2   1 
  0 112  34   6  14  22  33  27  17  14  10  10   9   5   5   8   4   1   2   0 
  0  33  26   2   5   9  13  15   7   3   1   5   8   4   1   4   0   2   1   0 
  0  11   1   4   2   3   1   4   1   0   1   0   1   4   2   0   0   0   0   0 
  0 20867 8229 3956 4249 6676 7195 5911 3928 3123 2692 2364 1764 1286 809 461 261 114  61  80 
